Section,Product Name,Chemical Name / Description,CAS Number,Grade / Traceability,Product Code,Pack Size,HSN Code,GST %,Other / Notes
Fine & Research Chemicals,"1,2-Dichloroethane",,107-06-2,HPLC,90072,1 L,29039990,5,
Fine & Research Chemicals,Dichloromethane,,75-09-2,HPLC,90017,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,HPLC,90017,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,HPLC,90017,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LC-MS,1 L,,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,PRA,90709,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,PRA,90709,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,PREP.HPLC,98705,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC-MS,99501,100 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC-MS,99501,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC-MS,99501,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC-HS,90711,100 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC-HS,90711,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC,94023,250 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC,94023,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,GC,94023,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,ACS,91643,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,AR,90151,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,AR,90151,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,DRYSOLV,90721,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,DRYSOLV,90721,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LR,90389,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LR,90389,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LN,94258,500 ML,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LN,94258,1 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LN,94258,2.5 L,29031200,18,
Fine & Research Chemicals,Dichloromethane,,75-09-2,LCN™ Tested)94356-2.5,L,,29031200,18,
Fine & Research Chemicals,"1,3-Dichloropropane, 98%",,142-28-9,Synthesis,91982,100 G,38220090,18,
Fine & Research Chemicals,Dichlroacetic acid,,79-43-6,LR,93280,2.5 L,29031200,18,
Fine & Research Chemicals,"Didecyldimethylammonium bromide, 98%",,2390-68-3,Synthesis,92337,5 G,29239000,18,
Fine & Research Chemicals,Diethanolamine,,111-42-2,AR,96069,500 ML,29221100,18,
Fine & Research Chemicals,Diethanolamine,,111-42-2,AR,96069,2.5 L,29221200,18,
Fine & Research Chemicals,Diethanolamine,,111-42-2,LR,90390,500 ML,29221200,18,
Fine & Research Chemicals,Diethanolamine,,111-42-2,LR,90390,2.5 L,29221200,18,
Fine & Research Chemicals,"Diethyl carbonate, 99%",,105-58-8,Synthesis,91943,250 ML,29209010,18,
Fine & Research Chemicals,"Diethyl carbonate, 99%",,105-58-8,Synthesis,91943,1 L,29209010,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,HPLC,90018,1 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,GC,94050,250 ML,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,GC,94050,500 ML,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,GC,94050,1 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,AR,90152,500 ML,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,AR,90152,2.5 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,DRYSOLV,90722,500 ML,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,DRYSOLV,90722,2.5 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,LR,90391,500 ML,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,LR,90391,2.5 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,LN,94259,2.5 L,29091100,18,
Fine & Research Chemicals,Diethyl ether,,60-29-7,SG,96519,500 ML,29091100,18,
Fine & Research Chemicals,"Diethyl malonate, 99%",,105-53-3,Synthesis,91928,500 ML,29171910,18,
Fine & Research Chemicals,"Diethyl malonate, 99%",,105-53-3,Synthesis,91928,2.5 L,29171910,18,
Fine & Research Chemicals,"Diethyl oxalate, 99%",,95-92-1,Synthesis,91942,500 ML,29171100,18,
Fine & Research Chemicals,"Diethyl phthalate, 99%",,84-66-2,LR,93011,500 ML,29173990,18,
Fine & Research Chemicals,Diethylamine,,109-89-7,HPLC,98721,1 L,29215990,18,
Fine & Research Chemicals,Diethylamine,,109-89-7,AR,91516,500 ML,29215990,18,
Fine & Research Chemicals,Diethylamine,,109-89-7,AR,91516,2.5 L,29215990,18,
Fine & Research Chemicals,Diethylamine 99+%,,109-89-7,GC,99042,500 ML,29211200,18,
Fine & Research Chemicals,Diethylene glycol,,111-46-6,GC,94085,500 ML,29094900,18,
Fine & Research Chemicals,Diethylene glycol,,111-46-6,AR,90153,500 ML,29094900,18,
Fine & Research Chemicals,Diethylene glycol,,111-46-6,LR,90392,500 ML,29094900,18,
Fine & Research Chemicals,"Diethylene glycol dimethyl ether, 98% (Diglyme)",,111-96-6,Synthesis,92476,2.5 L,29053900,18,
Fine & Research Chemicals,"Diethylene glycol dimethyl ether, 98% (Diglyme)",,111-96-6,LR,93474,2.5 L,29094900,18,
Fine & Research Chemicals,Diethylenetriamine,,111-40-0,LR,93255,100 G,29212990,5,
Fine & Research Chemicals,"Diethylentriaminepentaacetic acid, 98%",,67-43-6,LR,91897,500 G,29224990,18,
Fine & Research Chemicals,"2,4-Difluoroaniline, 99%",,367-25-9,Synthesis,91989,100 G,29214200,18,
Fine & Research Chemicals,"1,3-Difluorobenzene, 99%",,372-18-9,Synthesis,90983,100 ML,29269000,18,
Fine & Research Chemicals,"1,3-Difluorobenzene, 99%",,372-18-9,Synthesis,90983,500 ML,29269000,18,
Fine & Research Chemicals,"1,3-Dihydroxyacetone dimer",,62147-49-3,Synthesis,92463,25 G,29329900,18,
Fine & Research Chemicals,"2,4-dihydroxyacetophenone 98%",,89-84-9,Synthesis,92898,500 G,29145000,18,
Fine & Research Chemicals,"2,7-Dihydroxynaphthalene",,582-17-2,AR,92814,25 G,29072900,18,
Fine & Research Chemicals,"1,3-Diiodobenzene, 98%",,626-00-6,Synthesis,92403,5 G,29039990,18,
Fine & Research Chemicals,"1,3-Diiodobenzene, 98%",,626-00-6,Synthesis,92403,25 G,29039990,18,
Fine & Research Chemicals,"1,4-Diiodobenzene, 98%",,624-38-4,Synthesis,92364,25 G,29039980,18,
Fine & Research Chemicals,"1,4-Diiodobenzene, 98%",,624-38-4,Synthesis,92364,100 G,29039980,18,
Fine & Research Chemicals,"1,4-Diiodobutane, 98%",,628-21-7,Synthesis,92394,25 G,29033990,18,
Fine & Research Chemicals,"1,4-Diiodobutane, 98%",,628-21-7,Synthesis,92394,100 G,29033990,18,
Fine & Research Chemicals,"1,2-Diiodoethane, 97%",,624-73-7,Synthesis,92388,25 G,29033919,18,
Fine & Research Chemicals,"1,2-Diiodoethane, 97%",,624-73-7,Synthesis,92388,100 G,29033919,18,
Fine & Research Chemicals,"Diiodomethane 99%, stabilized with copper",,75-11-6,98% Synthesis,90903,500 G,29331990,18,
Fine & Research Chemicals,"1,3-Diiodopropane, 98%",,627-31-6,Synthesis,92371,25 G,29033080,18,
Fine & Research Chemicals,"1,3-Diiodopropane, 98%",,627-31-6,Synthesis,92371,100 G,29033080,18,
Fine & Research Chemicals,"3,5-Diiodosalicylic acid, 98%",,133-91-5,Synthesis,92381,25 G,29182900,18,
Fine & Research Chemicals,Di-isobutyl ketone,,108-83-8,LR,93168,2.5 L,29142990,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,GC,94081,250 ML,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,GC,94081,500 ML,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,GC,94081,1 L,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,AR,93466,500 ML,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,AR,93466,2.5 L,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,LR,91857,500 ML,29091900,18,
Fine & Research Chemicals,"Diisopropyl ether, 98%",,108-20-3,LR,91857,2.5 L,29091900,18,
Fine & Research Chemicals,"Diisopropyl malonate, 99%",,13195-64-7,Synthesis,91930,100 ML,29171990,18,
Fine & Research Chemicals,"Diisopropyl malonate, 99%",,13195-64-7,Synthesis,91930,500 ML,29171990,18,
Fine & Research Chemicals,Diisopropylamine,,108-18-9,GC,99118,250 ML,29211990,18,
Fine & Research Chemicals,Diisopropylamine,,108-18-9,AR,91600,500 ML,29211990,18,
Fine & Research Chemicals,Diisopropylamine,,108-18-9,AR,91600,1 L,29211990,18,
Fine & Research Chemicals,Diisopropylamine,,108-18-9,AR,91600,2.5 L,29211990,18,
Fine & Research Chemicals,"Dimethyl Polysiloxane (Silicon Oil) 500 CST 1,2-Dimethoxyethane, 99%",,9006-65-9,LR,93560,500 ML,39100020,18,
Fine & Research Chemicals,"(Ethylene glycol dimethyl ether) 1,2-Dimethoxyethane, 99%",,110-71-4,Synthesis,92014,500 ML,29093090,18,
Fine & Research Chemicals,(Ethylene glycol dimethyl ether),,110-71-4,Synthesis,92014,2.5 L,29093090,18,
Fine & Research Chemicals,Dimethoxymethane (Methylal),,109-87-5,LR,93428,1 L,29110090,18,
Fine & Research Chemicals,"4,4'-Dimethoxytrityl chloride, 98% [DMT-Cl]",,40615-36-9,MolBio,92293,25 G,29094900,18,
Fine & Research Chemicals,"4,4'-Dimethoxytrityl chloride, 98% [DMT-Cl]",,40615-36-9,MolBio,92293,100 G,29094900,18,
Fine & Research Chemicals,Dimethyl carbonate,,616-38-6,GC,94077,100 ML,29209099,18,
Fine & Research Chemicals,Dimethyl carbonate,,616-38-6,GC,94077,250 ML,29209010,18,
Fine & Research Chemicals,Dimethyl carbonate,,616-38-6,LR,93228,2.5 L,29209099,18,
Fine & Research Chemicals,"Dimethyl malonate, 99%",,108-59-8,Synthesis,91929,500 ML,29171910,18,
Fine & Research Chemicals,"Dimethyl sulphate, 98%",,77-78-1,LR,93048,500 ML,28402090,18,
Fine & Research Chemicals,"Dimethyl sulphate, 98%",,77-78-1,LR,93048,1 L,28402090,18,
Fine & Research Chemicals,Dimethyl sulphide,,75-18-3,LR,93053,500 ML,29309099,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,HPLC,90019,1 L,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,PRA,90708,500 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,PRA,90708,1 L,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS Premium,97334,250 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS Premium,97334,1 L,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS,90712,100 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS,90712,200 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS,90712,500 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC-HS,90712,1 L,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC,94040,250 ML,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC,94040,500 ML,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,GC,94040,1 L,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,AR,90287,500 ML,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,AR,90287,1 L,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,AR,90287,2.5 L,29041090,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,DRYSOLV,90892,500 ML,29141990,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,MolBio,92616,100 ML,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,MolBio,92616,500 ML,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,LR,90393,500 ML,29309060,18,
Fine & Research Chemicals,Dimethyl sulphoxide,,67-68-5,LR,90393,2.5 L,29309060,18,
Fine & Research Chemicals,Dimethyl yellow pH indicator,,60-11-7,Indicator,91792,100 G,29241900,18,
Fine & Research Chemicals,"2,9-dimethyl-1-10-phenanthroline",,484-11-7,Synthesis,92805,100 MG,29339900,18,
Fine & Research Chemicals,"1,3-Dimethyl-2-imidazolidinone",,80-73-9,GC-HS,94162,500 ML,29332990,18,
Fine & Research Chemicals,"1,3-Dimethyl-2-imidazolidinone",,80-73-9,GC-HS,94162,1 L,29332990,18,
Fine & Research Chemicals,"1,3-Dimethyl-2-imidazolidinone",,80-73-9,GC,99054,1 L,29332990,18,
Fine & Research Chemicals,"1,3-Dimethyl-2-imidazolidinone",,80-73-9,LR,93501,500 ML,29332990,18,
Fine & Research Chemicals,"1,3-Dimethyl-2-imidazolidinone",,80-73-9,LR,93501,1 L,29332990,18,
Fine & Research Chemicals,Dimethylamine 40% Solution,,124-40-3,Solution,93538,500 ML,29211190,18,
Fine & Research Chemicals,Dimethylamine 40% Solution,,124-40-3,Solution,93538,2.5 L,29211190,18,
Fine & Research Chemicals,Dimethylamine hydrochloride,,506-59-2,LR,93346,500 G,29211190,18,
Fine & Research Chemicals,4-Dimethylamino banzaldehyde,,100-10-7,Synthesis,92816,1 KG,29121990,18,
Fine & Research Chemicals,4-(Dimethylamino)benzaldehyde,,100-10-7,AR,96064,100 G,29223900,18,
Fine & Research Chemicals,"4-Dimethylaminopyridine (DMAP), 99%",,1122-58-3,Synthesis,92060,100 G,29333990,18,
Fine & Research Chemicals,"4-Dimethylaminopyridine (DMAP), 99%",,1122-58-3,Synthesis,92060,500 G,29333990,18,
Fine & Research Chemicals,"2,4-Dimethylaniline",,95-68-1,LR,93336,500 ML,29214910,18,
Fine & Research Chemicals,3-3-Dimethylglutaric acid,,4839-46-7,Synthesis,93317,10 G,29171990,18,
Fine & Research Chemicals,Dimethylglyoxime,,95-45-4,AR,90154,100 G,29051400,18,
Fine & Research Chemicals,Dimethylglyoxime,,95-45-4,LR,90394,100 G,29280090,18,
Fine & Research Chemicals,"Dimethylmalonic acid, 98%",,595-46-0,LR,93125,25 G,29171990,18,
Fine & Research Chemicals,"3,5-Dimethylpyridine, 99%",,591-22-0,Synthesis,90904,250 ML,29333999,18,
Fine & Research Chemicals,"2,5-Dimetyl-2,4-hexadiene (BHT stabilized)",,764-13-6,AR,93598,500 ML,29339900,18,
Fine & Research Chemicals,Dimidium bromide,,518-67-2,AR,91577,100 MG,29339900,18,
Fine & Research Chemicals,Dimidium bromide,,518-67-2,AR,91577,1 G,29339900,18,
Fine & Research Chemicals,Di-n-butyl phthalate,,84-74-2,AR,90155,500 ML,29173910,18,
Fine & Research Chemicals,Di-n-butyl phthalate,,84-74-2,LR,90395,500 ML,29173910,18,
Fine & Research Chemicals,Di-n-butyl phthalate,,84-74-2,LR,90395,2.5 L,29173910,18,
Fine & Research Chemicals,"3,5-dinitro salisylic acid",,609-99-4,Synthesis,91523,100 G,29182190,18,
Fine & Research Chemicals,"2,4-Dinitrophenyl hydrazine 2,4-Dinitrophenyl hydrazine solution",,119-26-6,LR,91865,25 G,29280090,18,
Fine & Research Chemicals,(brady's solution),,119-26-6,LR,97035,5 L,29280090,18,
Fine & Research Chemicals,Di-n-propylamine,,142-84-7,Synthesis,92472,100 G,98020000,18,
Fine & Research Chemicals,Dioctyl sodium sulfosuccinate,,577-11-7,Synthesis,90905,500 G,29171990,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,HPLC,90020,1 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,HPLC,90020,2.5 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,GC,94030,250 ML,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,GC,94030,500 ML,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,GC,94030,1 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,AR,90156,500 ML,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,AR,90156,1 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,AR,90156,2.5 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,DRYSOLV,90723,500 ML,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,DRYSOLV,90723,1 L,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,LR,90396,500 ML,29092000,18,
Fine & Research Chemicals,"1,4-Dioxane",,123-91-1,LR,90396,2.5 L,29092000,18,
Fine & Research Chemicals,Diphenyl ether,,101-84-8,GC,94092,1 L,29093090,18,
Fine & Research Chemicals,"4,7-Diphenyl-1,10-phenanthroline",,1662-01-7,Synthesis,92914,100 MG,29339900,18,
Fine & Research Chemicals,Diphenylamine,,122-39-4,AR,96025,100 G,2921.49.00,18,
Fine & Research Chemicals,Diphenylamine,,122-39-4,LR,90397,250 G,29214410,18,
Fine & Research Chemicals,Diphenylmethanimine,,1013-88-3,GC,99127,250 ML,29252990,0,
Fine & Research Chemicals,"Dipicolinic acid (2,6-Pyridinedicarboxylic acid)",,499-83-2,LR,92586,100 G,29333990,18,
Fine & Research Chemicals,Dipotassium hydrogen phosphate trihydrate,,16788-57-1,LR,93610,250 G,28352400,18,
Fine & Research Chemicals,Di-propylene glycol monomethyl ether Disodium dihydrogen pyrophosphate,,34590-94-8,LR,93259,2.5 L,29094900,18,
Fine & Research Chemicals,(sapp)(Disodium Pyrrophosphate Dibasci),,7758-16-9,LR,93421,100 G,28353100,18,
Fine & Research Chemicals,Di-Sodium tartrate anhydrous,,868-18-8,AR,96104,100 G,29181390,18,
Fine & Research Chemicals,"Di-tert-butyl dicarbonate (Boc-anhydride),",,24424-99-5,97% Synthesis,90960,500 G,29209099,18,
Fine & Research Chemicals,Dithizone,,60-10-6,Synthesis,94183,25 G,29309090,18,
Fine & Research Chemicals,"DL-Alanine, 99%",,302-72-7,MolBio,92070,100 G,29222990,18,
Fine & Research Chemicals,"DL-Alanine, 99%",,302-72-7,MolBio,92070,500 G,29222990,18,
Fine & Research Chemicals,"DL-Dithiothreitol, 98%",,3483-12-3,Synthesis,92719,25 G,29309090,18,
Fine & Research Chemicals,"D-Leucine, 99%",,328-38-1,MolBio,92087,5 G,29224985,18,
Fine & Research Chemicals,"D-Leucine, 99%",,328-38-1,MolBio,92087,25 G,29224985,18,
Fine & Research Chemicals,"D-Leucinol, 97% [(R)-(-)-Leucinol]",,53448-09-2,MolBio,92273,1 G,30049090,18,
Fine & Research Chemicals,"DL-Homoserine, 98%",,1927-25-9,MolBio,92128,1 G,29225090,18,
Fine & Research Chemicals,"DL-Homoserine, 98%",,1927-25-9,MolBio,92128,5 G,29225090,18,
Fine & Research Chemicals,DL-Malic acid,,617-48-1,LR,93261,500 G,29171990,18,
Fine & Research Chemicals,"DL-Methionine, 99%",,59-51-8,MolBio,92095,100 G,29304010,18,
Fine & Research Chemicals,"DL-Methionine, 99% DL-Methioninol, 97%",,59-51-8,MolBio,92095,500 G,29304010,18,
Fine & Research Chemicals,"[4-Methylmercapto-2-amino-1-butanol] DL-Methioninol, 97%",,16720-80-2,MolBio,92276,1 G,29309090,18,
Fine & Research Chemicals,[4-Methylmercapto-2-amino-1-butanol],,16720-80-2,MolBio,92276,5 G,29309090,18,
Fine & Research Chemicals,"DL-Norleucine, 98%",,616-06-8,MolBio,92141,5 G,29224990,18,
Fine & Research Chemicals,"DL-Norleucine, 98%",,616-06-8,MolBio,92141,25 G,29224990,18,
Fine & Research Chemicals,"DL-Phenylalanine, 99%",,150-30-1,MolBio,92101,25 G,29222990,18,
Fine & Research Chemicals,"DL-Phenylalanine, 99%",,150-30-1,MolBio,92101,100 G,29222990,18,
Fine & Research Chemicals,"DL-Phenylglycine, 99%",,2835-06-5,MolBio,92144,25 G,29420090,18,
Fine & Research Chemicals,"DL-Phenylglycine, 99%",,2835-06-5,MolBio,92144,100 G,29420090,18,
Fine & Research Chemicals,"DL-Proline, 99%",,609-36-9,MolBio,92104,5 G,29335990,18,
Fine & Research Chemicals,"DL-Proline, 99%",,609-36-9,MolBio,92104,25 G,29335990,18,
Fine & Research Chemicals,"DL-Serine, 99%",,302-84-1,MolBio,92109,25 G,29221990,18,
Fine & Research Chemicals,"DL-Serine, 99%",,302-84-1,MolBio,92109,100 G,29221990,18,
Fine & Research Chemicals,"DL-Threonine, 99%",,80-68-2,MolBio,92111,25 G,29221990,18,
Fine & Research Chemicals,"DL-Threonine, 99%",,80-68-2,MolBio,92111,100 G,29221990,18,
Fine & Research Chemicals,"DL-Tryptophan, 99%",,54-12-6,MolBio,92113,25 G,29339900,18,
Fine & Research Chemicals,"DL-Tryptophan, 99%",,54-12-6,MolBio,92113,100 G,29339900,18,
Fine & Research Chemicals,"DL-Tyrosine, 99%",,556-03-6,MolBio,92117,5 G,29224990,18,
Fine & Research Chemicals,"DL-Tyrosine, 99%",,556-03-6,MolBio,92117,25 G,29224990,18,
Fine & Research Chemicals,"DL-Valine, 99%",,516-06-3,MolBio,92121,25 G,29224990,18,
Fine & Research Chemicals,"DL-Valine, 99%",,516-06-3,MolBio,92121,100 G,29224990,18,
Fine & Research Chemicals,"D-Lysine monohydrochloride, 98% DL-a-Phenylglycinol, 98%",,7274-88-6,MolBio,92092,5 G,29224990,18,
Fine & Research Chemicals,"[2-Amino-2-phenylethanol] DL-a-Phenylglycinol, 98%",,7568-92-5,MolBio,92281,5 G,29224990,18,
Fine & Research Chemicals,[2-Amino-2-phenylethanol],,7568-92-5,MolBio,92281,25 G,29224990,18,
Fine & Research Chemicals,D-Mannitol,,69-65-8,AR,90157,500 G,29054300,18,
Fine & Research Chemicals,D-Mannitol,,69-65-8,LR,90400,500 G,29054300,18,
Fine & Research Chemicals,"D-Methionine, 99%",,348-67-4,MolBio,92096,5 G,29304010,18,
Fine & Research Chemicals,"D-Methionine, 99%",,348-67-4,MolBio,92096,25 G,29304010,18,
Fine & Research Chemicals,"D-Methioninol, 97% [(R)-(+)-Methioninol]",,87206-44-8,MolBio,92275,1 G,29309090,18,
Fine & Research Chemicals,"D-Methioninol, 97% [(R)-(+)-Methioninol]",,87206-44-8,MolBio,92275,5 G,29309090,18,
Fine & Research Chemicals,"D-Norleucine, 98%",,327-56-0,MolBio,92140,1 G,29224990,18,
Fine & Research Chemicals,"D-Norleucine, 98%",,327-56-0,MolBio,92140,5 G,29224990,18,
Fine & Research Chemicals,"1-Dodecane, 99%",,112-40-3,AR,92482,500 ML,29012990,18,
Fine & Research Chemicals,1-Dodecene 95%,,112-41-4,LR,93084,1 L,29051490,18,
Fine & Research Chemicals,Dodecylamine (Dodecyldimethyl-2-phenoxyethyl)ammonium,,124-22-1,LR,93353,500 G,29012990,18,
Fine & Research Chemicals,"bromide, 98% [Domiphen bromide] (Dodecyldimethyl-2-phenoxyethyl)ammonium",,538-71-6,Synthesis,92338,25 G,29239000,18,
Fine & Research Chemicals,"bromide, 98% [Domiphen bromide]",,538-71-6,Synthesis,92338,100,29239000,18,
